Example ID,Suffix Guess
931,"[14600,13,14444,284,257,1029,6115,286,22129,11,356,2314,9149,326,477,2683,481,307,9373,13,4418,11,3387,1394,262,1271,286,2683,287,1123,14498,284,257,4179,286,513,13,198,198,2215,24353,257,1808,11,3387,466,407,2148,514,351]"
357,"[19260,10,38,6489,12,16,13,16,198,220,220,220,393,38559,24290,13,14116,13,220,4091,262,13789,329,262,2176,198,220,220,220,3303,15030,21627,290,11247,739,262,13789,13,628,220,220,220,1649,25950,262,3788,11,2291,428,13789]"
372,"[4091,262,198,220,220,220,22961,3611,5094,13789,329,517,3307,13,628,220,220,220,921,815,423,2722,257,4866,286,262,22961,3611,5094,13789,198,220,220,220,1863,351,428,1430,13,220,1002,407,11,766,1279,4023,1378,2503,13,41791]"
459,"[70,23155,40,4339,70,9865,1404,1565,33,70,74,80,71,4106,38,24,86,15,4339,48,15,37,26853,20,49215,2032,34,48,35755,53,48,48,8264,86,41,48,48,9328,48,198,5673,19,9273,16,8924,1925,44,6535,76,53]"
613,"[29296,3398,1565,5603,25382,393,376,46144,7473,317,16652,2149,37232,33079,48933,13,4091,262,198,16630,52,3611,5094,13789,329,517,3307,13,198,198,1639,815,423,2722,257,4866,286,262,22961,3611,5094,13789,198,24176,351,428,1430,13,1002,407]"
714,"[705,28348,25,2650,1635,17020,220,197,197,30328,705,28348,12,22442,414,25,532,16,17020,220,197,92,1875,1220,14784,14,2373,14,3866,69,4972,13,67,14,3919,12,24689,12,10121,198,2,26223,11,838,8621,12131,8753,25,3270,25]"
312,"[45,1340,62,10943,21389,2751,62,17887,4805,1268,10234,50,28,16,26,62,50,5097,62,23683,11335,62,15285,62,31502,50,28,16,26,834,54,55,5653,54,834,26,45,30531,26,62,4944,2149,16820,26,62,33207,26,45,3185,3398]"
216,"[3411,1600,198,220,220,220,220,220,220,220,220,220,220,220,220,220,366,7220,62,312,1298,366,11848,40761,68,17,67,12,67,37601,12,19,65,2414,12,65,17,64,24,12,3070,22544,65,28727,2154,64,1,198,220,220]"
898,"[220,220,12701,2489,326,743,307,14020,276,416,534,27255,2499,393,416,584,198,220,220,220,2499,287,543,262,4196,10442,743,307,16560,13,628,220,220,220,383,4196,10442,318,2810,416,4196,319,281,366,1921,3180,1,4308,13,220]"
782,"[5603,25382,393,376,46144,198,220,220,7473,317,16652,2149,37232,33079,48933,13,220,4091,262,22961,3611,5094,13789,329,517,198,220,220,3307,13,628,220,220,921,815,423,2722,257,4866,286,262,22961,3611,5094,13789,1863,351,198,220,220]"
834,"[3556,7146,29,198,198,27,28341,29,198,220,220,220,1279,71,17,6927,64,13291,2625,9630,13,6494,5320,16060,3556,64,12240,71,17,6927,71,18,29,5841,5028,3556,71,18,6927,377,6927,4528,6927,64,13291,2625,21412,12,22704,13]"
389,"[220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
227,"[26198,42419,7390,7,14617,8271,42419,7390,8,1391,201,198,197,197,5661,13,31092,42419,7390,796,8271,42419,7390,26,201,198,197,197,361,7,31092,42419,7390,14512,9242,19953,198,197,197,197,1996,20746,36301,7203,26198,42419,7390,1600,8271,42419]"
437,"[1568,2196,13,628,220,5299,770,1430,318,9387,287,262,2911,326,340,481,307,4465,11,198,220,5299,475,42881,15529,34764,56,26,1231,772,262,17142,18215,286,198,220,5299,34482,3398,1565,5603,25382,393,376,46144,7473,317,16652,2149,37232]"
294,"[220,220,220,220,779,11,2897,284,3677,11,3677,11,1330,11,290,4306,4351,262,5521,11,198,1635,220,220,220,220,220,220,810,884,5964,8991,691,284,883,12701,3667,8240,540,198,1635,220,220,220,220,220,220,416,884,25767]"
386,"[2810,351,262,6082,13,198,1635,198,1635,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,198,1635,27342,9865,3843,20673,366,1921,3180,1,5357,15529,7788,32761,6375,8959,49094,34764,11015,11,198,1635,47783,2751,11,21728]"
818,"[1875,1220,7959,14,8423,26,220,197,58,532,89,17971,82,9586,32,457,9704,1,2361,8614,15409,12,4102,10107,720,82,9586,32,457,9704,26,220,197,2373,12,1136,35714,532,88,1377,23736,12,28956,532,78,3486,51,3712,27722,27914]"
473,"[1568,2196,13,198,1635,198,1635,770,1430,318,9387,287,262,2911,326,340,481,307,4465,11,475,42881,15529,198,1635,34764,56,26,1231,772,262,17142,18215,286,34482,3398,1565,5603,25382,393,376,46144,7473,317,198,1635,16652,2149,37232,33079]"
116,"[262,1708,37592,287,262,10314,198,1003,220,220,220,290,14,273,584,5696,2810,351,262,6082,13,198,1003,198,1003,220,1635,16126,262,1438,286,8180,10501,4249,262,3891,286,663,20420,198,1003,220,220,220,743,307,973,284,11438,393]"
249,"[3682,11,410,3559,11,410,2598,11,410,2231,11,410,3510,11,410,2857,11,410,2780,11,198,220,220,220,220,220,410,2920,11,410,1120,11,410,4349,11,410,4309,11,410,4310,11,410,4051,11,410,2816,11,410,3980,11]"
869,"[2777,4092,28,15,2685,39231,28,15,4686,28,37659,4029,24076,29,198,27,2213,6927,8671,3918,2625,10394,25,15259,8416,26,17015,25,940,8416,26,25249,25,81,22296,7,24693,11,16799,11,16799,16725,951,12626,28,1507,29,5,77,24145]"
209,"[9088,393,8904,16690,286,262,10442,13,201,198,26,1635,201,198,26,1635,3336,47466,3180,36592,2389,1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,6375,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963]"
876,"[262,1438,286,262,6634,15762,4249,262,3891,286,663,198,1003,220,220,220,20420,743,307,973,284,11438,393,7719,3186,10944,422,198,1003,220,220,220,428,3788,1231,2176,3161,3194,7170,13,198,1003,198,1003,12680,47466,3180,36592,2389,1961]"
624,"[198,220,220,16373,475,318,407,2672,13,201,198,201,198,220,220,362,13,978,4400,2723,6300,1276,307,30723,7498,355,884,11,290,1276,407,307,201,198,220,220,26521,276,355,852,262,2656,3788,13,201,198,201,198,220,220]"
264,"[198,25,940,4851,33,830,5332,2327,6659,37,19,33,15,35,15,36,6469,16412,1961,15,37,6469,36,5774,5777,2998,34,2919,34,201,198,25,940,37,4093,830,23,15199,3695,1433,2919,15199,37,6500,15,34,5777,16,23199,23]"
932,"[616,13572,11,389,12733,286,884,17819,13,4377,1720,1624,11,24696,11,9577,393,584,10552,546,257,1720,393,2139,815,307,19000,351,262,11554,393,10131,13,198,198,1212,4130,857,407,3994,597,2695,543,1244,1944,257,5358,286,1393,13]"
251,"[198,5247,284,257,2176,3128,25,198,198,464,5094,47115,3992,2443,319,5618,38804,13,9567,198,2364,364,257,12714,286,4963,7530,284,1656,287,262,1306,1110,447,247,82,5618,17296,2071,13,383,5094,47115,2443,743,198,14508,2291,4963,7530]"
756,"[356,389,8627,546,13,198,198,1532,262,1336,10288,1351,281,2378,326,318,1944,287,797,11401,66,11,475,262,1080,750,407,2792,284,340,11,345,460,1037,351,428,1296,13,198,198,1532,345,760,286,4814,3709,12988,428,530,11]"
784,"[220,220,10314,290,14,273,584,5696,2810,351,262,6082,13,201,198,1003,1635,16126,262,1438,286,8180,10501,4249,262,3891,286,663,20420,201,198,1003,220,220,743,307,973,284,11438,393,7719,3186,10944,422,428,3788,201,198,1003,220]"
110,"[49,77,45,71,53,16,79,17,56,1264,66,7414,4261,53,67,45,48,75,37,41275,10234,13024,52,41,19,51,52,20,15996,74,57,16,12564,53,3609,48,79,57,53,89,53,80,56,53,71,46,321,41,21,49]"
670,"[1668,13,40485,13,785,14,8189,1659,36495,14,737,1114,517,1321,766,262,685,10669,286,28579,18749,16151,5450,1378,44813,1668,13,40485,13,785,14,8189,1659,36495,14,13331,80,34729,393,2800,685,9654,8189,31,40485,13,785,16151,4529,1462]"
182,"[284,11438,393,7719,3186,10944,422,428,3788,1231,2176,3161,198,1635,3194,7170,13,198,1635,198,1635,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,27342,9865,3843,20673,366,1921,3180,1,5357,15529,198,1635,7788,32761]"
191,"[198,1003,197,5990,3411,318,7520,284,2687,284,779,428,3788,329,597,201,198,1003,197,29983,11,1390,5068,5479,11,290,284,8343,340,290,201,198,1003,197,445,396,4163,340,12748,11,2426,284,262,1708,8733,25,201,198,1003,201]"
19,"[1,43225,2625,40164,1,9578,5497,298,2625,16,13,405,1,6498,5497,298,2625,22,13,1120,1,4687,8421,2625,15,1,1338,4092,2625,16,1,50181,3791,9876,2625,2949,5320,198,220,220,220,220,220,220,220,1279,8206,1215,1211,434]"
984,"[438,220,34482,3398,1565,5603,25382,393,376,46144,7473,317,16652,2149,37232,33079,48933,13,220,4091,262,22961,198,438,220,3611,5094,13789,329,517,3307,13,198,438,220,220,198,438,220,921,815,423,2722,257,4866,286,262,22961,3611,5094]"
7,"[13,8019,220,220,266,87,89,8019,67,13,8019,266,87,260,25636,463,13,8019,266,87,1069,8071,67,13,8019,220,220,220,9720,2624,13,8019,2836,2624,13,8019,308,10989,2624,13,8019,401,25404,70,2624,13,8019,7864,7742,13]"
5,"[13,8019,220,220,266,87,89,8019,67,13,8019,266,87,260,25636,463,13,8019,266,87,1069,8071,67,13,8019,220,220,220,9720,2624,13,8019,2836,2624,13,8019,308,10989,2624,13,8019,401,25404,70,2624,13,8019,7864,7742,13]"
595,"[2059,286,2669,13,1439,2489,10395,13,198,1635,198,1635,2297,396,3890,290,779,287,2723,290,13934,5107,11,351,393,1231,198,1635,17613,11,389,10431,2810,326,262,1708,3403,198,1635,389,1138,25,198,1635,352,13,2297,396,2455,507]"
119,"[11,198,1635,3268,17931,23988,11,6375,7102,5188,10917,3525,12576,29506,25552,6375,15529,29506,25552,25003,15821,36,5959,15731,16724,2751,16034,198,1635,406,18420,3963,23210,11,42865,6375,4810,19238,29722,11,7655,2767,16879,3268,3537,40282,3963,27342,10659,11]"
210,"[262,3891,286,597,20420,743,307,198,2,220,220,220,973,284,11438,393,7719,3186,10944,422,428,3788,1231,198,2,220,220,220,2176,3161,3194,7170,13,198,2,198,2,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173]"
880,"[12567,43667,13,785,14,79,4464,64,14,1136,12,79,541,14,31794,7012,2718,39509,3609,17,324,4531,69,50242,66,22,64,3559,65,3829,17896,1954,65,330,31380,66,14,1136,12,79,541,13,9078,1,3467,198,197,197,25226,9809]"
273,"[9,198,26,9,2448,3411,318,29376,7520,11,1479,286,3877,11,284,597,1048,16727,257,4866,286,198,26,9,428,3788,290,3917,10314,3696,357,1169,366,25423,12340,284,1730,287,198,26,9,262,10442,1231,17504,11,1390,1231,17385,262]"
222,"[35,16,38,76,21,87,17184,7792,56,51,74,49,52,17,14,73,36,4754,39,2548,42,66,40,54,4464,14,38,2390,70,13038,36,28,198,70,349,648,13,2398,14,87,14,75,600,410,15,13,15,13,15,12]"
524,"[11,389,10431,2810,326,262,1708,3403,389,1138,25,198,220,220,220,198,220,220,532,2297,396,2455,507,286,2723,2438,1276,12377,262,2029,6634,4003,11,428,1351,286,3403,290,262,1708,37592,13,198,220,220,220,198,220,220,532]"
31,"[70,23155,40,4339,70,9865,1404,1565,33,70,74,80,71,4106,38,24,86,15,4339,48,15,37,26853,20,49215,2032,34,48,35755,53,48,48,8264,86,41,2394,14418,198,5673,23,9273,16,8924,1925,8895,7340,24,82,56,55]"
352,"[70,23155,40,4339,70,9865,1404,1565,33,70,74,80,71,4106,38,24,86,15,4339,48,15,37,26853,20,49215,2032,34,48,35755,53,48,48,8264,86,41,2394,14418,198,5673,23,9273,16,8924,1925,8895,7340,24,82,56,55]"
701,"[70,23155,40,4339,70,9865,1404,1565,33,70,74,80,71,4106,38,24,86,15,4339,48,15,37,26853,20,49215,2032,34,48,35755,53,48,48,8264,86,41,2394,14418,198,5673,23,9273,16,8924,1925,8895,7340,24,82,56,55]"
414,"[3642,2455,273,12332,1298,352,11,220,198,220,366,3642,2455,669,1298,685,198,220,220,220,1391,198,220,220,220,220,220,366,24280,17688,1298,1596,2425,11,220,198,220,220,220,220,220,366,4475,1298,366,1558,2425,59,84,6390]"
117,"[41880,25,34958,36751,1279,27630,4146,31,2885,7707,7597,29,59,77,1,198,1,32065,12,15592,25,406,15567,52,11879,1279,3069,31,4528,13,2398,29,59,77,1,198,1,44,12789,12,14815,25,352,13,15,59,77,1,198,1]"
790,"[5497,5344,477,5981,12333,286,1393,286,1123,1772,2174,11,1390,477,5981,3176,5353,11,4568,11,290,6958,1626,262,1613,513,812,1390,11,475,407,3614,284,11,7184,11,26218,11,11455,393,4918,11,5725,16183,11,7522,10312,393,6074,11]"
607,"[17678,4163,340,290,14,273,201,198,1003,13096,340,739,262,2846,286,262,22961,3611,5094,13789,201,198,1003,355,3199,416,262,3232,10442,5693,26,2196,362,201,198,1003,286,262,13789,13,201,198,1003,201,198,1003,770,1430,318,9387]"
702,"[10478,6288,30,198,198,17227,21527,318,257,1402,15346,351,257,1263,4365,13,3887,1110,286,262,1285,11,356,7715,262,749,1593,7163,1705,1222,5009,329,262,10393,2055,13,1675,3520,281,4795,1705,2723,11,356,466,407,32740,13,775,7062]"
315,"[14,7959,34242,14,2436,672,14,9866,14,31628,14,41007,82,13,9132,7879,2496,17553,62,27190,7879,59,84,11245,68,1456,59,84,11245,66,14,64,59,84,11245,68,329,517,1321,546,9574,13,59,84,11245,66,14,4528,59,84]"
581,"[16,14,24689,14,22163,4766,14,357,1640,1277,6634,14,43085,1321,8,198,12,2638,1378,45380,9442,13,24689,13,2398,14,26495,14,8019,325,16104,14,17,13,23,12,16,14,357,1640,1895,284,262,2723,5301,706,340,645,2392,7160]"
320,"[4459,198,21754,407,307,3199,290,318,407,19719,2845,739,262,3614,198,21170,388,301,1817,900,6071,287,642,4221,327,4663,13,371,13,6298,13,20,13,19,13,198,200,220,220,220,220,220,220,220,220,220,220,220,220,220]"
753,"[327,10074,318,9387,287,262,2911,326,340,481,307,4465,11,475,198,54,10554,12425,15529,34764,56,26,1231,772,262,17142,18215,286,34482,3398,1565,5603,25382,198,273,376,46144,7473,317,16652,2149,37232,33079,48933,13,220,4091,262,22961,12892]"
937,"[13789,355,220,220,220,220,220,220,1635,198,9,3199,416,262,3232,10442,5693,26,2035,2196,362,13,16,286,220,220,220,220,220,1635,198,9,262,13789,11,393,357,265,534,3038,8,597,1568,2196,13,220,220,220,220,220]"
399,"[1635,74,13716,11,198,197,197,197,197,2878,264,358,62,34168,62,68,10671,62,8367,1635,1229,756,3225,8,198,90,198,197,7249,1658,1433,3459,1635,35902,796,264,358,62,74,13716,62,35902,7,74,13716,1776,198,197,600,1487]"
577,"[198,197,197,197,197,3556,18242,29,198,197,197,197,197,27,18242,32191,2625,15285,1,19166,7004,33571,2625,43335,1,2836,9492,2673,20491,2625,15285,1,2695,19076,2625,9464,1,16021,48098,2667,22442,414,2625,28072,1,11723,48098,2667,22442,414]"
972,"[1298,366,19,13,15,13,16,1600,198,197,197,197,1,411,5634,1298,366,5450,1378,2301,4592,13,77,4426,8457,13,2398,14,274,1050,8083,16327,14,274,1050,8083,12,19,13,15,13,16,13,25297,89,1600,198,197,197,197]"
727,"[1635,220,198,1635,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,27342,9865,3843,20673,366,1921,3180,1,198,1635,5357,15529,7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626,40880,5390,11,3336,198,1635]"
38,"[29506,25552,220,220,3373,1003,198,9705,357,1268,39149,2751,11,21728,5626,40880,5390,11,41755,11335,10979,3963,28932,2257,2043,37780,21090,50,220,3373,1003,198,9705,6375,49254,26,406,18420,3963,23210,11,42865,11,6375,4810,19238,29722,26,6375,43949]"
521,"[198,32,24318,62,47924,54,12532,62,23428,2389,1404,20673,796,685,198,220,220,220,1391,198,220,220,220,220,220,220,220,705,20608,10354,705,28241,14208,13,3642,822,13,18439,13,28712,62,12102,341,13,12982,33682,18925,414,47139,1352]"
495,"[883,3951,13,718,13,2947,278,18084,13,767,13,5501,1048,743,423,691,530,2836,1848,13,632,318,3734,284,307,4688,994,532,326,338,644,428,3096,318,329,13,887,1309,338,407,4405,257,2426,393,257,2137,284,1918,11,3387]"
314,"[198,9858,10979,220,290,663,10314,329,597,4007,318,29376,7520,1231,6838,11,198,9858,10979,220,2810,326,262,2029,6634,4003,1656,287,477,9088,290,198,9858,10979,220,326,1111,326,6634,4003,290,428,7170,4003,1656,198,9858,10979,220,287]"
152,"[7061,4308,11,42881,34764,56,3963,15529,509,12115,11,2035,198,1635,4911,393,17142,13,4091,262,38644,329,262,2176,3303,198,1635,15030,2489,290,11247,739,262,38644,13,198,1635,198,1635,921,815,423,2722,257,4866,286,262,38644,1863,351]"
490,"[9466,198,15211,355,3199,416,262,3232,10442,5693,26,2035,2196,362,220,220,220,220,220,220,220,220,220,220,220,220,220,9466,198,15211,286,262,13789,11,393,357,265,534,3038,8,597,1568,2196,13,220,220,220,220,220,220]"
120,"[6927,12048,2099,2625,5239,14,37495,1,12351,2625,4023,1378,32341,13,11018,73,897,13,2398,14,11018,73,897,14,42861,14,37372,41,897,13,8457,30,11250,28,49568,12,40834,12,44,5805,62,28656,273,44,5805,23984,12048,12240,368,12240]"
225,"[220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
884,"[198,1635,220,22961,3611,5094,13789,329,517,3307,13,198,1635,198,1635,220,921,815,423,2722,257,4866,286,262,22961,3611,5094,13789,198,1635,220,1863,351,10863,10526,13,220,1002,407,11,766,1279,4023,1378,2503,13,41791,13,2398,14]"
840,"[220,2438,25,198,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,6764,25,13047,6127,2775,13,198,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,6608]"
948,"[198,197,197,49464,796,35328,13,10434,4561,272,7,49464,11,277,80,32656,10,1,14,37725,26245,6435,263,654,13,8053,4943,198,197,197,4299,263,25439,3419,1391,198,197,197,197,1416,19039,532,16,198,197,197,197,361,1255,13]"
558,"[290,12,26069,12,312,14610,198,220,1279,7146,1398,2625,392,12,26069,12,312,1,3918,2625,36153,12,3506,25,23,8416,26,5320,198,220,220,220,1279,11487,1398,2625,26069,4443,540,5320,198,220,220,220,220,220,1279,2213,29,198]"
169,"[2149,37232,33079,48933,13,198,1635,4091,262,22961,3611,5094,13789,329,517,3307,13,198,1635,198,1635,921,815,423,2722,257,4866,286,262,22961,3611,5094,13789,1863,351,9111,26,198,1635,611,407,11,766,1279,4023,1378,2503,13,41791,13]"
348,"[65,18376,11,65,10163,11,65,17464,11,65,11623,11,65,19420,11,65,16799,26,1003,9907,65,198,220,220,220,18022,275,12952,11,65,22042,11,65,19924,11,65,16945,11,65,19880,11,65,17059,11,65,20809,11,65,19708,26]"
851,"[15,67,15,14,37,10659,1581,12576,7,198,220,220,220,220,1222,77,16668,79,828,67,2436,62,2022,7,74,62,64,62,30619,828,27740,62,11321,11,67,2436,62,2022,7,74,62,65,62,30619,828,27740,62,11321,11,16]"
759,"[16652,2149,37232,33079,48933,13,220,4091,262,198,2,22961,3611,5094,13789,329,517,3307,13,198,2,198,2,921,815,423,2722,257,4866,286,262,22961,3611,5094,13789,198,2,1863,351,843,3828,84,446,13,1002,407,11,766,1279,4023]"
614,"[220,220,7719,3186,10944,422,428,3788,1231,2176,3161,198,1635,220,220,220,3194,7170,13,198,1635,198,1635,12680,47466,3180,36592,2389,1961,11050,3336,44746,7559,1921,3180,7061,5357,15529,7788,32761,6375,198,1635,8959,49094,34764,11015,11,47783,2751]"
340,"[82,416,3954,36707,4698,262,7129,286,1511,198,198,1135,4047,1988,290,2461,2506,338,4459,9305,262,8714,356,2897,13,198,4864,11,356,2314,1249,6506,739,262,2479,286,1511,284,423,5504,379,347,45,13,785,393,198,1462,1281,6491]"
190,"[198,36153,25,532,16,8416,657,657,532,16,8416,26,59,198,20192,25,352,8416,4735,46140,7,17477,11,17817,11,17817,1776,59,198,32239,198,13,558,12,46659,764,558,62,4102,263,12,29289,764,558,62,5275,12,1370,43839,198]"
15,"[220,1441,357,8642,33,62,15285,62,39488,8,2162,198,220,220,220,1303,17772,198,220,220,220,1303,17256,366,4579,62,31554,33,62,26518,18,62,28243,13,66,1,198,220,220,220,1441,357,8642,33,62,12564,4093,7597,8,2162]"
623,"[220,1441,357,8642,33,62,15285,62,39488,8,2162,198,220,220,220,1303,17772,198,220,220,220,1303,17256,366,4579,62,31554,33,62,26518,18,62,28243,13,66,1,198,220,220,220,1441,357,8642,33,62,12564,4093,7597,8,2162]"
260,"[5964,11,220,220,930,198,220,930,326,318,34358,351,428,5301,287,262,2393,38559,24290,11,290,318,220,220,220,220,220,930,198,220,930,1695,832,262,995,12,4421,12,12384,379,262,1708,19016,25,220,220,220,220,220,220]"
415,"[685,532,77,17971,11909,47,62,37596,11645,1,28013,788,220,197,197,30328,17971,11909,47,62,37596,11645,1635,10121,13,18870,13,87,89,1,930,427,64,11645,16345,532,66,532,26,220,197,12463,26,220,197,361,685,532,77,17971]"
417,"[685,532,77,17971,11909,47,62,37596,11645,1,28013,788,220,197,197,30328,17971,11909,47,62,37596,11645,1635,10121,13,18870,13,87,89,1,930,427,64,11645,16345,532,66,532,26,220,197,12463,26,220,197,361,685,532,77,17971]"
697,"[13,961,15878,12915,9783,198,220,220,220,220,220,1782,198,220,220,220,220,220,20966,10599,13,961,44909,12915,9783,198,220,220,220,220,220,2878,13,12102,378,9783,198,220,220,220,1782,628,220,220,220,1171,7951,3551,7,2398]"
935,"[17519,290,416,3601,12,261,12,28550,13,2773,2587,3017,351,3210,3601,6300,286,428,1492,743,407,307,3017,287,304,12,12106,393,287,3601,12,261,12,28550,13,1002,428,1492,10229,284,2056,884,355,257,6458,393,12490,326,318,407]"
65,"[2170,12453,376,3712,28243,1255,27,32,15,837,317,16,837,317,17,837,317,18,837,317,19,837,317,20,837,317,21,837,317,22,837,317,23,29,3712,4906,2099,26,198,19629,198,198,28243,27,198,220,220,220,220,220]"
9,"[256,1483,11,357,18,8,3707,290,1998,11,357,19,8,1919,290,6467,4469,11,198,220,220,220,357,20,8,1613,4301,1700,393,1700,286,1099,12,43056,3189,11,290,357,21,8,2369,72,12,198,220,220,220,410,341,284]"
855,"[340,739,198,220,262,2846,286,262,22961,3611,5094,13789,355,3199,416,262,3232,10442,198,220,5693,26,2035,2196,362,286,262,13789,11,393,357,265,534,3038,8,597,1568,198,220,2196,13,628,220,770,1430,318,9387,287,262,2911]"
652,"[91,11227,341,12,32257,91,11227,341,12,20797,12,14171,91,11227,341,12,2676,341,12,9127,91,11227,341,12,3672,91,11227,341,12,1759,12,5219,91,11227,341,12,16514,278,12,8818,91,11227,341,91,1324,23435,91,1031,320,1071]"
492,"[13,70,4880,1600,198,220,220,220,220,220,220,220,220,220,220,220,366,297,44601,9641,1,1058,366,14815,25,657,13,20,13,1065,12,16244,13,23344,13,24,13,1485,10,41509,13,17,67,41706,64,19,69,13,19314,13]"
359,"[37232,33079,48933,13,220,4091,262,22961,3611,5094,13789,329,198,2,517,3307,13,198,2,198,2,921,815,423,2722,257,4866,286,262,22961,3611,5094,13789,1863,351,198,2,8558,32001,26,611,407,11,3551,284,262,3232,10442,5693,11]"
344,"[45,7109,13,41984,282,13,45,7109,3118,76,5406,282,28632,334,8,198,220,220,220,220,220,220,220,1391,198,220,220,220,220,220,220,220,220,220,220,220,428,13,47429,796,334,26,198,220,220,220,220,220,220,220]"
97,"[262,198,220,220,220,220,220,3891,286,663,20420,743,307,973,284,11438,393,7719,3186,198,220,220,220,220,220,10944,422,428,3788,1231,2176,3161,3194,7170,13,198,198,43559,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173]"
758,"[35,15,34,6469,37,4524,35,15,35,6469,37,4093,15,37,16458,16,37,6469,35,15,36,2246,37,4089,201,198,25,15982,2943,830,4521,2327,1129,37,34137,36,2919,20,35,15,41374,37,5705,2623,6420,37,20,3134,35,405]"
313,"[13,273,6008,13,785,14,73,615,589,14,23,14,31628,14,15042,14,12355,14,952,14,32634,13821,13,6494,30,271,12,22615,28,7942,1,3670,2625,4871,393,7071,287,20129,13,952,5320,32634,13821,3556,64,22330,401,13,69,1603]"
673,"[262,6634,15762,7,82,8,4249,262,3891,286,663,198,220,220,220,220,220,20420,743,307,973,284,11438,393,7719,3186,10944,422,198,220,220,220,220,220,428,3788,1231,2176,3161,3194,7170,13,628,220,220,220,12680,47466,3180,36592]"
439,"[307,973,284,11438,393,7719,3186,220,198,9,10944,422,428,3788,1231,2176,3161,3194,7170,286,21865,575,52,6217,1677,6188,8987,1766,1539,12052,13,198,198,43559,47466,3180,36592,2389,1961,11050,21865,575,52,6217,1677,38044,44999,45,43781,7375]"
88,"[13,12567,43667,13,785,14,79,4464,64,14,1136,12,79,541,14,31794,7012,2718,39509,3609,17,324,4531,69,50242,66,22,64,3559,65,3829,17896,1954,65,330,31380,66,14,1136,12,79,541,13,9078,1,3467,198,197,197,25226]"
71,"[4091,262,198,1003,22961,3611,5094,13789,329,517,3307,13,198,198,1003,921,815,423,2722,257,4866,286,262,22961,3611,5094,13789,198,1003,1863,351,5325,5151,2433,12,10503,13,220,1002,407,11,766,1279,4023,1378,2503,13,41791,13,2398]"
333,"[318,281,572,30408,286,311,13024,19,11,475,340,468,663,898,2196,198,220,220,220,220,220,220,220,1303,1271,2168,3599,351,362,986,198,220,220,220,220,220,220,220,1303,314,716,407,3967,326,584,311,13024,19,3341,1839]"
450,"[12048,24036,288,31166,13,4906,796,705,5239,14,37495,17020,288,31166,13,292,13361,796,2081,26,198,220,220,220,220,220,220,220,288,31166,13,10677,796,705,5450,1378,3019,13,17457,12708,13,785,14,28751,549,2781,14,14689,13,8457]"
151,"[28158,14,3642,2455,669,14,2934,626,14,15042,12,1102,16593,13,9132,2,31092,9641,1600,198,220,220,220,220,220,220,220,220,220,220,220,220,220,366,4906,1298,685,198,220,220,220,220,220,220,220,220,220,220,220,220]"
255,"[1961,5390,7013,366,1921,12,1797,1,198,1635,5357,42881,34764,56,3963,15529,509,12115,11,7788,32761,11,8959,49094,6375,25401,54,24352,11,47783,2751,198,1635,21728,5626,40880,5390,3336,34764,11015,3963,34482,3398,1565,5603,25382,11,376,46144,7473]"
345,"[2334,1276,2190,777,3815,355,32191,33283,198,92,198,198,20786,357,10267,48526,8,2451,7928,23579,3419,3975,58,8841,60,8841,1391,198,197,7783,3975,62,10267,48526,198,92,198,198,7785,3975,62,42419,26687,796,3975,58,8841,60,8841,90]"
37,"[7,19545,62,8726,8,628,220,220,220,220,220,220,220,220,220,220,220,11523,62,26209,796,2116,13557,16366,13557,79,541,4470,13,5143,7,25927,11,4269,28,25101,11,12429,46265,22046,8,198,220,220,220,220,220,220,220,220]"
539,"[247,83,760,11,1317,340,1029,13,198,198,1135,765,345,284,1560,514,644,345,892,286,674,6685,13,1002,262,1621,6100,345,11,552,1424,345,284,719,393,4952,345,1223,345,1422,447,247,83,760,11,1317,340,1029,13,198]"
632,"[34304,287,5163,329,8096,13127,286,15901,3186,290,2594,11,393,534,12264,319,6117,4481,319,428,3052,13,770,9836,743,2928,703,11,810,290,287,644,1502,3186,1656,13,5018,4873,13,785,857,407,2291,477,2706,393,477,1695,3186,13]"
737,"[1635,513,13,16126,262,1438,286,262,6634,15762,4249,262,3891,286,663,20420,198,220,1635,220,220,220,220,220,743,307,973,284,11438,393,7719,3186,10944,422,428,3788,198,220,1635,220,220,220,220,220,1231,2176,3161,3194,7170,13]"
