Example ID,Suffix Guess
376,"[15731,16724,2751,16034,406,18420,3963,23210,11,42865,6375,4810,19238,29722,11,7655,2767,16879,3268,3537,40282,198,19238,27342,10659,11,399,7156,43,3528,18310,6375,25401,309,9863,40,20958,40282,11,5923,1797,2751,16289,3963,6375,3268,198,10943,45,24565]"
713,"[705,28348,25,2650,1635,17020,220,197,197,30328,705,28348,12,22442,414,25,532,16,17020,220,197,92,1875,1220,14784,14,2373,14,3866,69,4972,13,67,14,3919,12,24689,12,10121,198,2,26223,11,838,8621,12131,7816,25,1129,25]"
774,"[1659,428,13,25811,13,489,5592,6624,705,8818,6,5633,198,220,220,220,220,220,220,220,428,13,25811,13,489,5592,13,13345,7,5661,11,720,22504,58,15,4357,428,48082,30854,58,15,12962,1058,198,220,220,220,220,220,220]"
593,"[22347,286,19764,13,2312,5696,389,2810,739,2846,198,1635,286,257,13789,12729,1022,7193,47096,290,3825,13,770,3037,198,1635,318,6861,416,3294,1294,290,4037,21216,13,198,1635,198,1635,770,4003,290,39629,284,7193,47096,743,407,307,4615]"
638,"[13,3855,6030,3419,737,12331,7203,52,42072,1917,16727,2214,1988,13,220,770,318,257,5434,33283,339,1776,198,220,220,220,220,220,220,220,3714,649,4482,13,16922,7203,2025,10059,4049,267,66,12808,1600,339,1776,198,220,220,220,1782]"
773,"[25981,22504,1,2597,2625,25981,22504,22039,7146,1398,2625,25981,22504,12,6018,23984,7146,6927,7146,1398,2625,25981,22504,12,5083,23984,7146,12240,7146,29,6,198,220,837,7616,25,705,43753,2962,6,198,220,837,3670,25,10148,198,220,837,5711]"
399,"[1635,74,13716,11,198,197,197,197,197,2878,264,358,62,34168,62,68,10671,62,8367,1635,1229,756,3225,8,198,90,198,197,7249,264,358,62,274,1433,3459,1635,35902,796,264,358,62,74,13716,62,35902,7,74,13716,1776,198]"
76,"[106,116,35707,123,165,241,122,162,236,98,16151,5450,1378,12567,13,785,14,12894,78,282,14,14036,14,37165,14,4304,366,26276,330,18,67,16,66,40256,68,24,2548,66,30484,1157,486,66,22,1954,6469,1433,4943,198,162,224]"
798,"[13,317,34885,14687,7268,477,198,198,2001,20331,896,290,15054,19854,393,262,26955,286,262,2184,9095,447,247,82,4710,422,597,4854,393,198,198,10378,3507,11,1863,351,262,4473,2184,447,247,82,34885,6373,286,1109,290,13242,286,1099]"
4,"[5626,40880,5390,11,8959,49094,34764,11015,3963,34482,3398,1565,5603,25382,5357,376,46144,7473,198,1003,317,16652,2149,37232,33079,48933,15986,13954,48778,1961,13,3268,8005,49261,50163,3336,27975,38162,9947,198,1003,47210,21479,6375,27342,9865,3843,20673,9348,43031]"
142,"[396,2455,507,286,2723,2438,1276,12377,262,2029,6634,4003,11,428,220,201,198,220,1351,286,3403,290,262,1708,37592,13,201,198,201,198,9,2297,396,2455,507,287,13934,1296,1276,22919,262,2029,6634,4003,11,220,201,198,220,428]"
402,"[286,198,2,220,220,220,220,663,20420,743,307,973,284,11438,393,7719,3186,10944,198,2,220,220,220,220,422,428,3788,1231,2176,3161,3194,7170,13,198,2,198,2,12680,47466,3180,36592,2389,1961,11050,3486,16437,5357,42437,27342,9865]"
482,"[198,1635,13789,11,393,357,265,534,3038,8,597,1568,2196,13,198,1635,198,1635,770,1430,318,9387,287,262,2911,326,340,481,307,4465,11,475,198,1635,42881,15529,34764,56,26,1231,772,262,17142,18215,286,198,1635,34482,3398,1565]"
852,"[357,22125,39,2599,37483,11,262,3277,338,3315,2267,4086,11,3407,2681,33656,290,22223,290,318,257,7515,286,262,471,13,50,13,2732,286,3893,290,5524,6168,13,37483,318,262,4165,2717,4086,14523,290,6493,4096,11,8668,11,290,17211]"
959,"[197,92,628,197,7783,198,92,198,198,1003,23520,37534,11258,25978,262,23520,2581,13,198,20786,357,16366,15595,26245,6435,263,654,11792,8,23520,37534,11258,7,49464,4732,13,21947,11,8271,13247,5376,4731,11,7166,26245,5376,4731,8,20789,4023]"
200,"[25382,393,376,46144,7473,317,16652,2149,37232,33079,48933,13,4091,262,22961,198,1635,12892,263,3611,5094,13789,329,517,3307,13,198,1635,198,1635,921,815,423,2722,257,4866,286,262,22961,12892,263,3611,5094,198,1635,13789,1863,351,428,1430]"
214,"[2393,27342,9865,3843,20673,3017,351,262,2723,198,1635,220,220,220,220,220,2438,6082,13,383,1351,460,635,307,1775,379,262,198,1635,220,220,220,220,220,1708,2159,23399,5313,4067,25,198,1635,198,1635,220,220,220,220,220,2638]"
843,"[220,220,220,7692,286,262,5964,2846,286,777,4795,13103,11,290,284,198,220,220,220,4866,290,14983,262,7186,28883,739,2846,286,534,3572,11,198,220,220,220,2810,326,345,635,1826,11,329,1123,6692,4795,8265,11,262,198,220]"
185,"[29123,3170,351,1279,64,13291,2625,5450,1378,35339,2902,13,81,12,8019,13,2398,14,5320,35339,2902,3556,64,29,352,13,20,13,16,25970,79,29,198,3556,7146,29,628,220,220,220,220,220,7359,5898,263,29,198,220,220,7359]"
248,"[410,2718,11,410,2548,11,410,2670,11,410,1821,11,410,3901,11,410,3682,11,410,3559,11,410,2598,11,198,220,220,220,220,220,410,2231,11,410,3510,11,410,2857,11,410,2780,11,410,2920,11,410,1120,11,410,4349]"
850,"[198,220,340,739,262,2846,286,262,22961,3611,5094,13789,355,3199,416,198,220,262,3232,10442,5693,26,2035,2196,362,286,262,13789,11,393,198,220,357,265,534,3038,8,597,1568,2196,13,628,220,770,1430,318,9387,287,262,2911]"
855,"[198,220,340,739,262,2846,286,262,22961,3611,5094,13789,355,3199,416,198,220,262,3232,10442,5693,26,2035,2196,362,286,262,13789,11,393,198,220,357,265,534,3038,8,597,1568,2196,13,628,220,770,1430,318,9387,287,262,2911]"
545,"[18215,286,198,1003,34482,3398,1565,5603,25382,393,376,46144,7473,317,16652,2149,37232,33079,48933,13,4091,262,198,1003,22961,3611,5094,13789,329,517,3307,13,198,1003,198,1003,921,815,423,2722,257,4866,286,262,22961,3611,5094,13789,198,1003]"
980,"[27007,90,20500,11709,18477,90,14,20500,11709,27007,61,20500,11709,7120,14498,4054,13,383,4382,7082,351,22935,13376,62,5239,11709,357,8189,22935,13376,62,8189,11709,737,4222,2800,262,8517,286,428,1296,12649,284,2987,428,3275,13,14365,3125,27007]"
865,"[24290,62,16,62,15,13,14116,393,4866,379,1279,64,13291,2625,4023,1378,2503,13,39521,13,2398,14,43,2149,24290,62,16,62,15,13,14116,1,2496,2625,62,4852,5320,4023,1378,2503,13,39521,13,2398,14,43,2149,24290,62,16]"
509,"[8088,290,50020,13,198,198,7149,10288,284,2368,2151,3186,11,3965,11,393,9293,389,2426,284,1487,1231,4003,13,775,466,674,1266,284,5529,1459,1321,11,475,2233,284,262,8902,5609,2858,11,617,1321,743,423,3421,1201,340,373,3199]"
359,"[37232,33079,48933,13,220,4091,262,22961,3611,5094,13789,198,2,2196,362,329,517,3307,357,64,4866,318,3017,287,262,38559,24290,2393,326,198,2,11791,428,2438,737,198,2,198,2,921,815,423,2722,257,4866,286,262,22961,3611,5094]"
603,"[796,2163,7,29891,11,5591,21466,11,5752,8,1391,198,220,220,220,220,220,220,220,1401,1627,796,6246,13,1136,13949,7,808,1776,198,220,220,220,220,220,220,220,220,198,220,220,220,220,220,220,220,611,357,5661,13]"
784,"[220,220,10314,290,14,273,584,5696,2810,351,262,6082,13,201,198,1003,201,198,1003,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,27342,9865,3843,20673,366,1921,3180,1,201,198,1003,5357,15529,7788,32761,6375]"
952,"[5964,31,19726,50217,13,785,523,356,460,3758,345,257,4866,3393,13,198,1635,198,1635,13954,48778,1137,198,1635,198,1635,2141,407,4370,393,751,284,428,2393,611,345,4601,284,8515,2944,50217,284,15064,198,1635,6300,287,262,2003,13]"
994,"[307,973,284,11438,393,7719,3186,198,197,220,10944,422,428,3788,1231,2176,3161,3194,7170,13,198,197,198,197,43559,47466,3180,36592,2389,1961,11050,360,1140,1072,10148,1921,3180,7061,5357,15529,198,197,6369,32761,6375,8959,49094,34764,11015,11]"
776,"[30575,5320,198,27,28112,796,2559,33303,3963,28662,47140,33,1503,29335,855,14610,198,27,7146,1398,2625,4852,30575,22039,64,4686,2625,28341,5657,13,4852,5320,198,27,28112,220,220,14610,198,3556,64,29,198,27,7146,1398,2625,48267,30575,22039]"
336,"[307,973,284,11438,393,7719,3186,10944,198,220,220,220,220,220,422,428,3788,1231,2176,3161,3194,7170,13,198,198,43559,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,27342,9865,3843,20673,366,1921,3180,1,5357,198]"
56,"[1695,319,38749,34888,13,785,11,393,11270,284,262,779,286,11,393,16612,284,779,11,38749,34888,13,785,393,597,2695,11,1390,11,1231,17385,11,597,4896,9089,11,2626,10177,11,2626,3663,11,2041,11,40521,11,12913,11,44777,393]"
849,"[318,9387,287,262,2911,326,340,481,307,4465,11,475,198,54,10554,12425,15529,34764,56,26,1231,772,262,17142,18215,286,34482,3398,1565,5603,25382,198,273,376,46144,7473,317,16652,2149,37232,33079,48933,13,220,4091,262,22961,12892,263,3611]"
284,"[22961,3611,5094,13789,329,517,3307,13,198,1635,198,1635,921,815,423,2722,257,4866,286,262,22961,3611,5094,13789,198,1635,1863,351,19434,30973,13,220,1002,407,11,766,1279,4023,1378,2503,13,41791,13,2398,14,677,4541,15913,13,198]"
8,"[266,87,89,8019,13,8019,266,87,260,25636,84,13,8019,266,87,1069,8071,13,8019,220,220,220,9720,2624,13,8019,2836,2624,13,8019,308,10989,2624,13,8019,401,25404,70,2624,13,8019,7864,7742,13,8019,1592,3020,13,8019,7582]"
6,"[266,87,89,8019,13,8019,266,87,260,25636,84,13,8019,266,87,1069,8071,13,8019,220,220,220,9720,2624,13,8019,2836,2624,13,8019,308,10989,2624,13,8019,401,25404,70,2624,13,8019,7864,7742,13,8019,1592,3020,13,8019,7582]"
261,"[14070,389,407,290,481,307,13140,13,412,9903,699,43807,393,9585,17120,481,307,9301,422,26387,13,2893,356,4143,466,407,5380,284,4370,393,10630,10768,3651,11,674,18084,8106,15174,749,6117,290,1728,1994,2456,422,852,4481,290,262,19530]"
106,"[49,8577,24131,8,29630,36,5959,7257,2937,1961,5357,6177,15529,3336,15513,3963,43031,25382,11,7655,2767,16879,3268,201,198,438,197,10943,5446,10659,11,19269,18379,43031,25382,11,6375,309,9863,357,1268,39149,2751,399,7156,43,3528,18310,6375,25401]"
931,"[14600,13,14444,284,257,1029,6115,286,22129,11,356,2314,9149,326,477,2683,481,307,9373,13,4418,11,3387,1394,262,1271,286,2683,287,1123,14498,284,257,4179,286,513,13,198,198,2215,24353,257,1808,11,3387,466,407,2148,514,351]"
191,"[198,1003,197,5990,3411,318,7520,284,2687,284,779,428,3788,329,597,4007,11,201,198,1003,197,8201,5068,5479,11,290,284,8343,340,290,17678,4163,340,201,198,1003,197,5787,306,11,2426,284,262,1708,8733,25,201,198,1003,201]"
357,"[19260,10,38,6489,12,16,13,16,198,220,220,220,393,38559,24290,13,14116,13,220,4091,262,13789,329,262,2176,198,220,220,220,3303,15030,21627,290,11247,739,262,13789,13,628,220,220,220,1649,25950,262,3788,11,2291,428,13789]"
255,"[1961,11050,3336,27975,38162,9947,367,15173,4877,198,1635,5357,27342,9865,3843,20673,366,1921,3180,1,5357,15529,7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11,198,1635,21728,5626,40880,5390,11,3336,8959,49094,34764,11015,3963,34482,3398,1565,5603]"
372,"[4091,262,198,220,220,220,22961,3611,5094,13789,329,517,3307,13,628,220,220,220,921,815,423,2722,257,4866,286,262,22961,3611,5094,13789,198,220,220,220,1863,351,428,1430,13,220,1002,407,11,766,1279,4023,1378,2503,13,41791]"
352,"[70,23155,40,4339,70,9865,1404,1565,33,70,74,80,71,4106,38,24,86,15,4339,48,15,37,26853,20,49215,2032,34,48,35755,53,48,48,8264,86,41,48,48,9328,48,198,5673,19,9273,16,8924,1925,44,6535,76,24]"
459,"[70,23155,40,4339,70,9865,1404,1565,33,70,74,80,71,4106,38,24,86,15,4339,48,15,37,26853,20,49215,2032,34,48,35755,53,48,48,8264,86,41,48,48,9328,48,198,5673,19,9273,16,8924,1925,44,6535,76,53]"
31,"[70,23155,40,4339,70,9865,1404,1565,33,70,74,80,71,4106,38,24,86,15,4339,48,15,37,26853,20,49215,2032,34,48,35755,53,48,48,8264,86,41,48,48,9328,48,198,5673,19,9273,16,8924,1925,44,6535,76,24]"
701,"[70,23155,40,4339,70,9865,1404,1565,33,70,74,80,71,4106,38,24,86,15,4339,48,15,37,26853,20,49215,2032,34,48,35755,53,48,48,8264,86,41,48,48,9328,48,198,5673,19,9273,16,8924,1925,44,6535,76,24]"
348,"[65,18376,11,65,10163,11,65,17464,11,65,11623,11,65,19420,11,65,16799,26,1003,9193,65,198,220,220,220,18022,275,12952,11,65,22042,11,65,19924,11,65,16945,11,65,19880,11,65,17059,11,65,20809,11,65,19708,26]"
613,"[29296,3398,1565,5603,25382,393,376,46144,7473,317,16652,2149,37232,33079,48933,13,4091,262,198,16630,52,3611,5094,13789,329,517,3307,13,198,198,1639,815,423,2722,257,4866,286,262,22961,3611,5094,13789,198,24176,351,428,1430,13,1002,407]"
714,"[705,28348,25,2650,1635,17020,220,197,197,30328,705,28348,12,22442,414,25,532,16,17020,220,197,92,1875,1220,14784,14,2373,14,3866,69,4972,13,67,14,3919,12,24689,12,10121,198,2,26223,11,838,8621,12131,8753,25,3270,25]"
312,"[45,1340,62,10943,21389,2751,62,17887,4805,1268,10234,50,28,16,26,62,50,5097,62,23683,11335,62,15285,62,31502,50,28,16,26,834,54,55,5653,54,834,26,45,30531,26,62,4944,2149,16820,26,62,33207,26,45,3185,3398]"
216,"[3411,1600,198,220,220,220,220,220,220,220,220,220,220,220,220,220,366,7220,62,312,1298,366,11848,40761,68,17,67,12,67,37601,12,19,65,2414,12,65,17,64,24,12,3070,22544,65,28727,2154,64,1,198,220,220]"
898,"[220,220,12701,2489,326,743,307,14020,276,416,534,27255,2499,393,416,584,198,220,220,220,2499,287,543,262,4196,10442,743,307,16560,13,628,220,220,220,383,4196,10442,318,2810,416,4196,319,281,366,1921,3180,1,4308,13,220]"
351,"[197,92,198,197,197,7783,18038,198,197,92,628,197,4906,6208,62,30719,13247,2878,1391,198,197,197,37374,15878,1635,8841,4600,11235,672,3046,11097,33661,11,20,11,42180,1,33918,11097,37374,15878,11,296,270,28920,1,63,198,197,92]"
834,"[3556,7146,29,198,198,27,28341,29,198,220,220,220,1279,71,17,6927,64,13291,2625,9630,13,6494,5320,16060,3556,64,12240,71,17,6927,71,18,29,5841,5028,3556,71,18,6927,377,6927,4528,6927,64,13291,2625,21412,12,22704,13]"
480,"[8053,18243,22039,18242,329,2625,12947,5320,5188,31315,25,3556,18242,29,198,27,15414,2099,2625,5239,1,4686,2625,12947,1,1988,2625,12947,1,10058,2625,47730,5320,198,27,15414,2099,2625,42503,1,4686,2625,42503,1,1988,2625,42503,1,10058,2625]"
389,"[220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
227,"[26198,42419,7390,7,14617,8271,42419,7390,8,1391,201,198,197,197,5661,13,31092,42419,7390,796,8271,42419,7390,26,201,198,197,197,361,7,31092,42419,7390,14512,9242,19953,198,197,197,197,1996,20746,36301,7203,26198,42419,7390,1600,8271,42419]"
437,"[1568,2196,13,628,220,5299,770,1430,318,9387,287,262,2911,326,340,481,307,4465,11,198,220,5299,475,42881,15529,34764,56,26,1231,772,262,17142,18215,286,198,220,5299,34482,3398,1565,5603,25382,393,376,46144,7473,317,16652,2149,37232]"
294,"[220,220,220,220,779,11,2897,284,3677,11,3677,11,1330,11,290,4306,4351,262,5521,11,198,1635,220,220,220,220,220,220,810,884,5964,8991,691,284,883,12701,3667,8240,540,198,1635,220,220,220,220,220,220,416,884,25767]"
264,"[198,25,940,4851,33,830,5332,2327,6659,37,19,33,15,35,15,36,6469,16412,1961,15,37,6469,36,5774,5777,2998,34,2919,36,201,198,25,940,37,4093,830,23,15199,3695,1433,2919,15199,37,6500,15,34,5777,16,23199,22]"
648,"[16373,475,318,407,2672,13,198,9,198,9,220,220,220,362,13,978,4400,2723,6300,1276,307,30723,7498,355,884,11,290,1276,407,198,9,220,220,220,307,26521,276,355,852,262,2656,3788,13,198,9,198,9,220,220,220]"
386,"[2810,351,262,6082,13,198,1635,198,1635,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,198,1635,27342,9865,3843,20673,366,1921,3180,1,5357,15529,7788,32761,6375,8959,49094,34764,11015,11,198,1635,47783,2751,11,21728]"
151,"[28158,14,3642,2455,669,14,2934,626,14,15042,12,1102,16593,13,9132,2,37540,1,198,220,220,220,220,220,220,220,220,220,220,220,1782,198,220,220,220,220,220,220,220,220,220,1782,198,220,220,220,220,220,220,220]"
818,"[1875,1220,7959,14,8423,26,220,197,58,532,89,17971,82,9586,32,457,9704,1,2361,8614,15409,12,4102,10107,720,82,9586,32,457,9704,26,220,197,2373,12,1136,35714,532,88,1377,23736,12,28956,532,78,3486,51,3712,27722,27914]"
948,"[198,197,197,49464,796,35328,13,10434,4561,272,7,49464,11,277,80,32656,10,1,14,37725,26245,6435,263,654,13,16447,5574,10260,4943,198,197,197,4299,263,25439,3419,1391,198,197,197,197,1416,19039,532,16,198,197,197,197,361]"
473,"[1568,2196,13,198,1635,198,1635,770,1430,318,9387,287,262,2911,326,340,481,307,4465,11,475,42881,15529,198,1635,34764,56,26,1231,772,262,17142,18215,286,34482,3398,1565,5603,25382,393,376,46144,7473,317,198,1635,16652,2149,37232,33079]"
116,"[262,1708,37592,287,262,10314,198,1003,220,220,220,290,14,273,584,5696,2810,351,262,6082,13,198,1003,198,1003,220,1635,16126,262,1438,286,8180,10501,4249,262,3891,286,663,20420,198,1003,220,220,220,743,307,973,284,11438,393]"
876,"[262,1438,286,262,6634,15762,4249,262,3891,286,663,20420,743,198,1003,220,220,220,307,973,284,11438,393,7719,3186,10944,422,428,3788,1231,198,1003,220,220,220,2176,3161,3194,7170,13,198,1003,220,198,1003,12680,47466,3180,36592,2389]"
249,"[3682,11,410,3559,11,410,2598,11,410,2231,11,410,3510,11,410,2857,11,410,2780,11,198,220,220,220,220,220,410,2920,11,410,1120,11,410,4349,11,410,4309,11,410,4310,11,410,4051,11,410,2816,11,410,3980,11]"
869,"[2777,4092,28,15,2685,39231,28,15,4686,28,37659,4029,24076,29,198,27,2213,6927,8671,3918,2625,10394,25,15259,8416,26,17015,25,940,8416,26,25249,25,81,22296,7,24693,11,16799,11,16799,16725,951,12626,28,1507,29,5,77,24145]"
607,"[17678,4163,340,290,14,273,201,198,1003,13096,340,739,262,2846,286,262,22961,3611,5094,13789,201,198,1003,355,3199,416,262,3232,10442,5693,26,2035,2196,362,201,198,1003,286,262,13789,11,393,357,265,534,3038,8,597,1568,2196]"
209,"[9088,393,8904,16690,286,262,10442,13,201,198,26,1635,201,198,26,1635,3336,47466,3180,36592,2389,1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,6375,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963]"
624,"[198,220,220,16373,475,318,407,2672,13,201,198,201,198,220,220,362,13,978,4400,2723,6300,1276,307,30723,7498,355,884,11,290,1276,407,307,201,198,220,220,26521,276,355,852,262,2656,3788,13,201,198,201,198,220,220]"
737,"[1635,198,220,1635,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,27342,9865,3843,20673,366,1921,3180,1,5357,198,220,1635,15529,7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626,40880,5390,11,3336,8959]"
484,"[286,6889,20490,13,198,2,198,2,220,220,220,6889,20490,318,1479,3788,25,345,460,17678,4163,340,290,14,273,13096,198,2,220,220,220,340,739,262,2846,286,262,22961,3611,5094,13789,355,3199,416,198,2,220,220,220,262]"
932,"[616,13572,11,389,12733,286,884,17819,13,4377,1720,1624,11,24696,11,9577,393,584,10552,546,257,1720,393,2139,815,307,19000,351,262,11554,393,10131,13,198,198,1212,4130,857,407,3994,597,2695,543,1244,1944,257,5358,286,1393,13]"
233,"[220,220,1279,7146,1398,2625,2375,11258,23984,7146,29,198,220,220,220,7359,7146,29,198,220,220,220,1279,7146,1398,2625,5363,1,2597,2625,28341,7065,1,257,7496,12,18242,2625,5363,16408,5320,198,220,220,220,220,220,1279,71,18]"
220,"[1859,62,4354,198,1635,198,1635,770,1430,318,9387,287,262,2911,326,340,481,307,4465,11,198,1635,475,42881,15529,34764,56,26,1231,772,262,17142,18215,286,198,1635,34482,3398,1565,5603,25382,393,376,46144,7473,317,16652,2149,37232,33079]"
251,"[198,5247,284,257,2176,3128,25,198,198,464,5094,47115,3992,2443,319,5618,38804,13,9567,198,2364,364,257,12714,286,4963,7530,284,1656,287,262,1306,1110,447,247,82,5618,17296,2071,13,383,5094,47115,2443,743,198,14508,2291,4963,7530]"
756,"[356,389,8627,546,13,198,198,1532,262,1336,10288,1351,281,2378,326,318,1944,287,797,11401,66,11,475,262,1080,750,407,2792,284,340,11,345,460,1037,351,428,1296,13,198,198,1532,345,760,286,4814,3709,12988,428,530,11]"
522,"[16126,262,1438,286,262,6634,15762,4249,262,3891,286,663,20420,743,198,1003,220,220,220,307,973,284,11438,393,7719,3186,10944,422,428,3788,1231,198,1003,220,220,220,2176,3161,3194,7170,13,198,1003,220,198,1003,12680,47466,3180,36592]"
110,"[49,77,45,71,53,16,79,17,56,1264,66,7414,4261,53,67,45,48,75,37,41275,10234,13024,52,41,19,51,52,20,15996,74,57,16,12564,53,3609,48,79,57,53,89,53,80,56,53,71,46,321,41,21,49]"
670,"[1668,13,40485,13,785,14,8189,1659,36495,14,737,1114,517,1321,766,262,685,10669,286,28579,18749,16151,5450,1378,44813,1668,13,40485,13,785,14,8189,1659,36495,14,13331,80,34729,393,2800,685,9654,8189,31,40485,13,785,16151,4529,1462]"
210,"[262,3891,286,597,20420,743,307,198,2,220,220,220,973,284,11438,393,7719,3186,10944,422,428,3788,1231,198,2,220,220,220,2176,3161,3194,7170,13,198,2,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357]"
702,"[10478,6288,30,198,198,17227,21527,318,257,1402,15346,351,257,1263,4365,13,3887,1110,286,262,1285,11,356,7715,262,749,1593,7163,1705,1222,5009,329,262,10393,2055,13,1675,3520,281,4795,1705,2723,11,356,466,407,32740,11,3677,35675]"
19,"[1,43225,2625,40164,1,9578,5497,298,2625,16,13,405,1,6498,5497,298,2625,22,13,1120,1,4687,8421,2625,15,1,1338,4092,2625,16,1,50181,3791,9876,2625,2949,5320,198,220,220,220,220,220,220,220,1279,8206,1215,1211,434]"
984,"[438,220,34482,3398,1565,5603,25382,393,376,46144,7473,317,16652,2149,37232,33079,48933,13,220,4091,262,22961,198,438,220,3611,5094,13789,329,517,3307,13,198,438,220,220,198,438,220,921,815,423,2722,257,4866,286,262,22961,3611,5094]"
5,"[13,8019,220,220,266,87,89,8019,67,13,8019,266,87,260,25636,463,13,8019,266,87,1069,8071,67,13,8019,220,220,220,9720,2624,13,8019,2836,2624,13,8019,308,10989,2624,13,8019,401,25404,70,2624,13,8019,7864,7742,13]"
7,"[13,8019,220,220,266,87,89,8019,67,13,8019,266,87,260,25636,463,13,8019,266,87,1069,8071,67,13,8019,220,220,220,9720,2624,13,8019,2836,2624,13,8019,308,10989,2624,13,8019,401,25404,70,2624,13,8019,7864,7742,13]"
595,"[2059,286,2669,13,1439,2489,10395,13,198,1635,198,1635,2297,396,3890,290,779,287,2723,290,13934,5107,11,351,393,1231,198,1635,17613,11,389,10431,2810,326,262,1708,3403,198,1635,389,1138,25,198,1635,352,13,2297,396,2455,507]"
119,"[11,198,1635,3268,17931,23988,11,6375,7102,5188,10917,3525,12576,29506,25552,6375,15529,29506,25552,25003,15821,36,5959,15731,16724,2751,16034,198,1635,406,18420,3963,23210,11,42865,6375,4810,19238,29722,11,7655,2767,16879,3268,3537,40282,3963,27342,10659,11]"
833,"[624,1044,410,13,2669,11,604,2791,198,220,220,220,471,13,50,13,718,3104,11,14436,311,13,43166,13,1160,4309,11,4019,406,13,1717,13,362,67,718,4524,357,28296,828,262,11304,1276,198,220,220,220,905,326,7739,447]"
620,"[19644,4061,28495,42881,34764,56,3963,15529,509,12115,11,47783,2751,15529,9466,198,15211,220,220,220,220,34764,11015,3963,19878,13775,10725,5222,6375,34482,3398,1565,5603,25382,6375,376,46144,7473,317,9466,198,15211,220,220,220,220,16652,2149,37232,23210]"
27,"[2606,7250,3843,7621,318,973,284,11986,810,262,582,5468,481,307,1234,13,198,2,1002,257,3585,3108,318,5982,262,1988,286,16289,30076,62,17931,23988,15513,481,307,198,2,1234,287,2166,286,340,13,1002,1364,9178,4600,805,6,481]"
862,"[12331,7203,5661,5818,470,587,4238,1417,532,2208,3419,5818,470,587,1444,15341,1782,1441,869,11405,357,4906,1659,869,24844,366,15252,1,8614,2099,1659,869,24844,366,8818,4943,5633,869,1058,2116,26,1782,198,198,8818,4808,259,372,896,7]"
880,"[12567,43667,13,785,14,79,4464,64,14,1136,12,79,541,14,31794,7012,2718,39509,3609,17,324,4531,69,50242,66,22,64,3559,65,3829,17896,1954,65,330,31380,66,14,1136,12,79,541,13,9078,1,3467,198,197,197,25226,9809]"
273,"[9,198,26,9,2448,3411,318,29376,7520,11,1479,286,3877,11,284,597,1048,16727,257,4866,286,198,26,9,428,3788,290,3917,10314,3696,357,1169,366,25423,12340,284,1730,287,198,26,9,262,10442,1231,17504,11,1390,1231,17385,262]"
222,"[35,16,38,76,21,87,17184,7792,56,51,74,49,52,17,14,73,36,4754,39,2548,42,66,40,54,4464,14,38,2390,70,13038,36,28,198,70,349,648,13,2398,14,87,14,75,600,410,15,13,15,13,15,12]"
524,"[11,389,10431,2810,326,262,1708,3403,389,1138,25,198,220,220,220,198,220,220,532,2297,396,2455,507,286,2723,2438,1276,12377,262,2029,6634,4003,11,428,1351,286,3403,290,262,1708,37592,13,198,220,220,220,198,220,220,532]"
819,"[13,7879,15560,5328,831,341,198,13,77,71,198,13,7879,15560,17734,357,23032,2420,284,1364,10330,691,8,198,13,324,300,198,13,7879,16529,12,198,13,7879,1635,8779,1268,22904,3525,25424,4694,15698,1635,198,13,7879,16529,12,198]"
989,"[13702,79,8172,788,288,28,26,2073,288,2625,3,7,10677,15908,20679,8172,25912,26,3467,198,197,220,9809,366,13702,67,13702,79,8172,3467,198,197,28060,930,29568,321,834,8692,62,4868,8,930,3467,198,197,4514,1100,3696,26,466]"
414,"[3642,2455,273,12332,1298,352,11,220,198,220,366,3642,2455,669,1298,685,198,220,220,220,1391,198,220,220,220,220,220,366,24280,17688,1298,1596,2425,11,220,198,220,220,220,220,220,366,4475,1298,366,1558,2425,59,84,6390]"
117,"[41880,25,34958,36751,1279,27630,4146,31,2885,7707,7597,29,59,77,1,198,1,32065,12,15592,25,406,15567,52,11879,1279,3069,31,4528,13,2398,29,59,77,1,198,1,44,12789,12,14815,25,352,13,15,59,77,1,198,1]"
937,"[13789,355,220,220,220,220,220,220,1635,198,9,3199,416,262,3232,10442,5693,26,2035,2196,513,286,262,220,220,220,1635,198,9,13789,11,393,357,265,534,3038,8,597,1568,2196,13,220,220,220,220,220,220,220,220,220]"
790,"[5497,5344,477,5981,12333,286,1393,286,1123,1772,2174,11,1390,477,5981,3176,5353,11,4568,11,290,6958,1626,262,1613,513,812,1390,11,475,407,3614,284,11,7184,11,26218,11,11455,393,4918,11,5725,16183,11,7522,10312,393,6074,11]"
