Example ID,Suffix Guess
4,"[5626,40880,5390,11,8959,49094,34764,11015,3963,34482,3398,1565,5603,25382,5357,376,46144,7473,198,1003,317,16652,2149,37232,33079,48933,3486,6489,56,5390,12680,47466,13,198,1003,220,198,1003,770,2393,373,636,286,18440,838,1899,286,262,17508,16984]"
172,"[85,5145,855,28721,8,1391,198,197,197,7783,2081,26,198,197,92,628,197,28311,1391,198,197,197,3605,10903,7,85,1776,198,197,197,7783,2081,26,198,197,92,4929,357,68,8,1391,198,197,197,7783,3991,26,198,197,92]"
672,"[13,4091,262,22961,12892,263,3611,5094,220,198,1635,220,13789,329,517,3307,13,628,1635,220,198,1635,220,921,815,423,2722,257,4866,286,262,22961,12892,263,3611,5094,198,1635,220,13789,1863,351,262,22961,4904,10074,13,220,1002,407]"
317,"[16437,15698,17513,13954,48778,50,11096,13558,3398,34764,56,13315,198,13,7879,27222,2060,6631,13,198,13,7879,198,13,7879,383,13745,6127,290,477,3788,9387,739,262,13789,389,198,13,7879,9387,319,281,705,1921,3180,6,4308,13,198,13]"
541,"[29,198,220,4324,13,7890,49925,796,9242,26,198,220,2163,308,12985,39893,7890,49925,796,4324,13,7890,49925,26,19629,198,220,308,12985,10786,8457,3256,649,7536,35430,198,3556,12048,29,198,198,3556,2256,29,198,27,2618,29,198,27]"
265,"[7788,3620,6489,13153,11,6375,7102,5188,10917,3525,12576,29506,25552,198,10,1635,357,1268,39149,2751,11,21728,5626,40880,5390,11,17828,49361,360,4261,6234,11,406,18420,3963,23210,11,42865,11,198,10,1635,6375,4810,19238,29722,26,6375,43949,44180]"
802,"[13,220,9466,198,197,220,954,58,77,60,796,657,26,198,197,220,299,47253,198,197,220,5391,47253,198,197,92,198,220,220,220,1782,628,220,611,357,27740,1279,299,81,11994,8,198,220,220,220,1391,198,220,220,220]"
503,"[256,83,13,40319,11,264,8,198,197,197,92,198,197,92,198,92,198,198,20786,6208,37,16762,16438,7,83,1635,33407,13,51,8,1391,628,197,7645,19039,968,3419,198,197,82,19039,1007,13,37,16762,16438,7,19509,16438,8]"
615,"[23,36,1129,2919,23734,3459,21495,3865,1961,8068,24,201,198,25,940,15112,12825,1795,2624,1129,37,46556,36,15,37,20,35,5777,4851,37,5705,36,16,35,4851,4851,37,6052,34,201,198,25,940,15112,11024,34,6469,15112,18,35]"
533,"[3398,1565,5603,25382,5357,376,46144,7473,317,16652,2149,37232,33079,48933,15986,13954,48778,1961,13,198,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,3268,8005,49261,50163,3001,2767,36,2937,6375,27342,9865,3843,20673,9348,43031]"
221,"[5239,14,37495,1,4686,2625,17457,12708,62,8457,23984,12048,29,201,198,3556,2256,29,201,198,201,198,27,2618,29,201,198,201,198,220,220,220,1279,7146,1398,2625,7700,25842,5320,201,198,220,220,220,220,220,220,220,1279,7146]"
813,"[1909,30,6914,284,2342,0,198,404,23971,31,23365,261,15515,13,785,198,4023,1378,2503,13,11604,13,785,14,7266,33584,62,16159,30,2860,62,7220,28,23365,261,15515,198,23365,261,15515,318,1695,287,2608,8950,25,2638,1378,2503,13]"
488,"[2196,513,13,15,286,262,38644,11,198,1003,3387,7330,257,4866,286,262,13789,379,25,198,1003,2638,1378,2503,13,44813,1668,13,2398,14,677,4541,14,70,489,12,43085,13,6494,198,1003,198,1003,30628,55,12,34156,12,33234,7483]"
989,"[13702,79,8172,788,288,2625,13702,79,8172,2073,288,2625,3,7,67,9459,1025,15908,20679,13702,79,8172,25912,26,3467,198,197,220,611,1332,532,69,32382,67,13702,17989,26,788,3467,198,197,220,220,220,29568,5673,7336,8,532,69]"
231,"[23578,16876,198,220,220,220,220,220,16876,14808,71,940,65,764,293,13,289,1415,65,8,764,392,13,357,79,19,65,764,2528,13,279,20,65,4008,2320,198,220,220,220,220,1222,1677,198,220,220,220,220,220,42815,17151]"
224,"[197,1212,2393,318,287,262,1171,7386,13,198,9466,198,198,2,361,358,891,4808,34509,31235,62,1268,62,39,62,198,2,13086,4808,34509,31235,62,1268,62,39,62,198,198,2,17256,1279,23289,14,259,13,71,29,198,2,17256]"
948,"[198,197,197,49464,796,35328,13,10434,4561,272,7,49464,11,277,80,32656,10,1,14,53,3262,6435,263,654,13,8053,3886,26245,5376,3152,37725,6435,1586,4943,198,197,197,4299,263,25439,3419,1391,198,197,197,197,1416,19039,532,16]"
662,"[17843,11,6050,1799,393,2112,262,38209,286,597,1321,2810,319,428,2524,290,481,407,307,17583,329,597,8563,11,267,8481,393,16119,287,428,1321,393,597,9089,11,6821,393,12616,21539,422,663,3359,393,779,13,4222,3465,326,356,389]"
398,"[10671,62,10951,1635,10951,8,198,90,198,197,7249,264,358,62,274,1433,3459,1635,35902,796,264,358,62,74,13716,62,35902,7,74,13716,1776,198,197,600,287,1851,26,628,197,31943,357,35902,3784,10424,1574,8,1391,198,197,7442]"
9,"[256,1483,11,357,18,8,3707,290,1998,11,357,19,8,1919,290,6467,4469,11,198,220,220,220,357,20,8,1613,4301,1700,393,4406,11,290,357,21,8,14052,329,262,6907,13,198,220,220,220,383,2184,318,635,7924,284]"
234,"[3712,3,27160,1776,628,220,220,220,220,220,220,220,1674,620,7198,9410,40161,355,720,2539,5218,720,8367,8,1391,198,220,220,220,220,220,220,220,220,220,220,220,720,5661,3784,90,3,2539,764,705,40161,92,21737,796,720]"
87,"[26327,11,11677,493,11,410,20398,2414,8,493,1391,198,197,28968,48185,11677,9959,513,198,197,4033,19039,657,198,197,1640,410,18189,838,1391,198,197,197,67,2953,32,58,28968,60,796,20398,23,7,85,1222,657,87,22,69,930]"
207,"[197,1003,37350,318,973,284,11986,262,24573,326,815,307,2727,618,4441,198,197,1003,257,14833,13,198,197,1003,1343,25968,198,197,30800,1635,85,16,13,41565,30800,22882,4600,17752,11097,28243,11,296,270,28920,1,1237,672,3046,11097,33661]"
362,"[198,2061,318,257,9973,39606,30,198,198,6090,314,2172,503,30,198,198,1212,3052,3544,14746,284,2987,534,1998,290,284,2148,2594,287,1627,351,534,15387,13,2750,8282,284,25675,674,3052,11,345,8281,284,262,779,286,14746,13,9938]"
588,"[11,412,10554,1137,198,1635,7788,32761,6375,8959,49094,11,5357,3486,16437,15698,17513,13954,48778,50,11096,13558,3398,34764,11015,11,198,1635,47783,2751,42881,27564,2043,6234,11,15529,34764,11015,3963,34482,3398,1565,5603,25382,11,198,1635,24915,388,6375]"
414,"[3642,2455,273,12332,1298,352,11,220,198,220,366,3642,2455,669,1298,685,198,220,220,220,1391,198,220,220,220,220,220,366,24280,17688,1298,1596,2425,11,220,198,220,220,220,220,220,366,14,1298,614,287,7177,13,198,220]"
352,"[70,23155,40,4339,70,9865,1404,1565,33,70,74,80,71,4106,38,24,86,15,4339,10917,37,2885,33,15,49215,2032,34,48,35755,53,48,48,8264,86,41,20304,89,198,10744,44,9273,16,8924,1925,12038,49,44601,18,48,83]"
967,"[262,10033,25691,16816,287,262,1160,400,4289,423,587,46099,317,13,9075,988,357,1129,2920,1906,14585,828,508,1839,262,20715,15895,287,18963,11,290,44476,18042,337,2696,357,1507,6659,1906,40220,828,508,1839,262,20715,15895,287,18963,13,198]"
136,"[3315,11,6276,393,584,4708,2594,13,383,198,17018,852,2810,318,329,7008,6,2614,11,1729,12,36313,779,290,743,407,198,1350,973,329,597,4007,584,621,284,5911,17530,6608,7008,743,198,1350,4609,287,14080,13,198,198,15269,6188]"
455,"[366,944,11280,11828,1298,1391,198,220,220,220,220,220,366,4906,1298,366,5239,1600,198,220,220,220,220,220,366,11213,1298,366,944,11280,6764,13,8099,4817,416,262,1080,13,4149,12,8807,526,198,220,220,220,220,1782,198,220]"
233,"[220,628,220,220,220,1279,7146,1398,2625,73,67,12,16345,11487,5320,198,220,220,220,220,220,1279,7146,1398,2625,73,67,12,16345,11487,12,49170,5320,198,220,220,220,220,220,220,220,220,628,220,220,220,220,220,220,220]"
470,"[257,7496,12,30342,2625,7942,23984,12626,29,5157,284,1353,3556,64,12240,79,29,198,3556,7146,29,198,198,27,28112,14041,27323,2848,13,49850,2443,2695,14610,198,27,7146,1398,2625,808,5320,628,220,1279,7146,1398,2625,12626,1065,5320,628]"
117,"[41880,25,34958,36751,1279,27630,4146,31,2885,7707,7597,29,59,77,1,198,1,32065,12,15592,25,3594,357,17013,7526,8,357,4023,1378,2503,13,7645,901,87,13,785,14,313,77,14,660,4105,14,2682,24940,14,268,62,4579,14]"
445,"[220,220,5668,1296,351,262,39905,286,262,5926,13,628,220,220,362,13,35557,257,4866,286,262,14687,287,262,5642,14798,416,262,5926,447,247,82,14252,290,198,220,220,220,220,220,26108,13,628,220,220,513,13,383,5926,481]"
515,"[3407,3788,4166,416,262,4946,31127,4935,329,779,287,198,220,220,220,220,262,4946,31127,16984,15813,13,357,4023,1378,2503,13,11505,31127,13,2398,14,16725,628,532,4377,10288,284,597,4946,31127,16984,15813,7824,10314,393,20640,198,220,220]"
43,"[2269,415,19,37322,341,13,220,632,318,2810,220,739,220,262,2846,220,286,262,220,1635,198,1003,1635,13077,6489,85,18,220,5964,11,220,3017,220,24028,220,416,4941,13,220,220,11787,284,2836,1635,198,1003,1635,2800,25,220]"
328,"[611,407,11,3551,284,262,198,2,3232,10442,5693,11,3457,1539,7863,10857,8474,11,26264,25508,11,6182,11,8779,198,2,7816,16243,12,12952,22,4916,198,198,2,23926,25609,28,198,2,198,2,9220,25,198,2,220,220,220,220]"
476,"[101,11,10263,230,245,26193,101,162,252,238,20998,232,161,109,243,163,97,118,46479,94,162,223,107,22039,2213,6927,8671,1188,570,2625,4852,23984,8671,6927,8671,9647,2625,1314,39658,10548,2625,3506,1,1188,570,2625,4852,1,198,6927]"
674,"[9,59,9,59,9,59,9,198,198,18,17405,7875,262,13905,5933,278,286,262,1366,587,6157,30,198,198,35407,3467,2,16,25,357,2949,18261,8,198,198,35407,3467,2,18,25,357,2949,18261,8,198,198,59,9,59,9]"
173,"[220,220,220,220,220,1339,44438,15252,7913,60,10354,198,220,220,220,220,220,1339,44438,15252,41146,60,10354,1441,1988,24844,10903,7,8367,1776,198,220,220,220,220,220,3373,44712,389,3688,416,1988,286,511,16987,640,13,198,220,220]"
326,"[25912,26,3467,198,197,220,1332,532,89,366,13702,67,1,8614,1391,3467,198,197,220,220,220,9809,366,13702,67,25,2089,705,15908,6,287,705,3,7,1268,39149,1546,33047,8172,3467,198,197,220,220,220,8420,352,26,3467,198]"
819,"[13,7879,15560,5328,831,341,198,13,77,71,198,13,7879,15560,17734,357,23032,2420,284,1364,10330,691,8,198,13,324,300,198,13,9310,317,80,705,198,13,9310,317,80,705,198,13,9310,317,80,705,198,6,263,260,10198]"
14,"[70,57,72,10,69,23,37,80,306,2782,454,282,66,24160,37,48,48397,17,10,45,70,3398,2484,73,74,34,85,494,73,3398,37,746,70,28,1600,198,220,220,220,220,220,220,220,220,220,366,7959,1298,2081,198]"
604,"[198,197,197,197,22556,62,13155,796,331,88,62,46583,1343,575,56,62,23346,62,2885,41,26,628,197,197,22556,62,66,62,29325,62,79,796,331,88,62,26145,62,29325,62,79,796,331,88,62,29325,62,79,796,331,88]"
939,"[164,106,106,3556,12626,29,198,220,220,198,220,220,220,220,220,1279,12626,1398,2625,18242,6167,12,744,5320,33232,104,162,235,115,3556,12626,29,198,220,220,198,220,220,220,1279,7146,1398,2625,36604,5320,198,220,220,220,220]"
37,"[7,19545,62,8726,8,198,220,220,220,220,220,220,220,220,220,220,220,42287,796,7925,62,37266,7,25927,8,198,220,220,220,220,220,220,220,220,220,220,220,611,42287,290,705,62,8726,6,259,42287,290,705,19545,6]"
906,"[36,15,37,2246,37,5332,2718,2670,37,40064,35,2919,6500,1065,201,198,25,940,37,4093,830,23,15199,3695,1314,1795,37,23,34,17,33,23,15199,37,6469,36,5774,5777,2998,34,2919,16458,201,198,25,940,4851,35,830,23]"
694,"[23893,5320,1581,7102,5188,10917,3525,12576,29506,25552,5923,1797,2751,16034,25,3556,12626,29,198,27,64,1438,2625,75,830,1959,23984,64,29,830,1959,1279,12626,1398,2625,23893,5320,220,357,32,8,3268,393,16289,3963,15529,34882,16289,3963,3336]"
957,"[1321,290,2695,319,428,2524,389,329,1321,290,9739,4959,691,13,383,1321,815,407,307,973,329,6689,2752,393,13622,597,1535,393,3315,4006,13,16622,5380,262,5608,286,257,10617,14325,393,6330,262,1321,290,14,273,3725,1043,319,428]"
705,"[197,31310,712,602,17635,31310,13208,4600,17752,11097,672,3168,602,11,296,270,28920,1,1237,672,3046,11097,33661,11,18,11,7856,11,3672,28,672,3168,602,1,63,198,92,198,198,4906,27058,7071,1391,198,197,1003,1343,4906,8189,198]"
397,"[23004,11,11454,4049,8,1391,198,197,361,35328,13,3792,20491,3419,1391,198,197,197,49464,796,35328,13,10434,4561,33076,3419,198,197,197,4299,263,25439,3419,1391,198,197,197,197,1416,19039,532,16,198,197,197,197,361,1255,13,31077]"
325,"[197,197,12985,25,220,220,220,220,220,220,220,7621,11,198,197,197,3702,273,25,220,220,220,220,18021,11,198,197,197,3702,273,11395,25,18021,11395,11,198,197,197,12985,62,3672,25,220,220,7621,5376,11,198,197,197]"
451,"[33930,9348,1677,198,2885,29817,1961,3963,3336,28069,11584,25382,3963,13558,3398,29506,25552,13,198,198,17174,17174,17174,1174,198,9,198,9,383,10154,286,428,2393,389,2426,284,262,29258,5094,13789,10628,198,9,352,13,16,357,1169,366,34156]"
193,"[62,4944,46224,1961,62,17513,9328,930,198,197,197,220,220,220,220,220,220,220,220,220,220,220,220,220,309,15972,62,44,3620,25216,62,26288,42,26,628,197,197,805,3784,31673,62,4906,796,309,15972,62,6489,62,23060,25361]"
675,"[657,26,2073,2162,25912,26,18083,3467,198,197,220,220,220,42721,532,69,29568,34,4261,34720,20679,3,24620,51,7501,29568,34,4261,34720,20679,3,24620,18833,26,3467,198,197,220,220,220,22927,29568,4852,62,11249,15908,8,3467,198,197]"
646,"[284,1011,1497,534,198,4925,284,2648,290,14,273,1487,262,3788,13,220,2750,6273,11,262,198,38644,13892,345,284,466,1111,286,262,2029,13,220,554,3090,11,428,5964,198,3607,345,262,826,284,2792,262,3788,351,649,7271,2716]"
301,"[3626,284,5963,257,1365,4547,286,1964,11,3034,290,10327,1321,13,383,2587,319,428,2524,318,9387,1231,7630,284,883,508,423,6241,257,3161,1393,287,6464,340,329,2267,290,9856,4959,13,1002,345,4601,284,779,33696,2587,329,4959,584]"
769,"[19599,6300,604,290,642,198,1635,198,1635,19599,604,13,15,198,1635,198,1635,15069,5075,532,1946,4995,39651,13,1439,2489,10395,13,198,1635,2488,8726,220,220,220,220,220,220,2638,1378,2503,13,10121,13,3262,14,198,1635,2488,26495]"
331,"[10249,13,383,22961,10074,3611,5094,13789,198,1635,220,857,407,8749,29927,262,12782,656,20622,4056,13,198,1635,220,1002,345,423,597,2683,11,3387,5725,25,198,1635,198,1635,220,220,220,2638,1378,2503,13,41791,13,2398,14,677,4541]"
176,"[25070,262,3315,5608,286,534,14325,393,1535,4708,11,393,5711,287,6095,884,5608,11,780,286,1223,345,1100,319,428,15887,13,775,2897,428,3052,1231,18215,13,1318,318,645,18215,329,597,286,262,3186,290,2594,4438,319,428,3052,11]"
7,"[13,8019,266,87,89,8019,67,13,8019,266,87,260,25636,463,13,8019,266,87,1069,8071,67,13,8019,220,220,266,87,73,22071,13,8019,5320,201,198,220,220,220,1279,17699,23377,13470,1749,29,492,59,492,59,8019,59,28435]"
951,"[198,31,11431,3601,90,198,220,1303,11299,90,7700,12,9032,12,48787,25,27080,26,7700,12,9032,12,8499,25,27080,92,198,220,1303,5898,17815,90,7700,12,9032,12,48787,25,27080,92,198,92,198,27,8726,823,2625,47720,25473,1]"
602,"[56,26,1231,772,262,17142,18215,286,198,1003,220,220,34482,3398,1565,5603,25382,393,376,46144,7473,317,16652,2149,37232,33079,48933,13,3125,3307,389,198,1003,220,220,1695,287,262,366,11041,220,2665,1,286,262,1628,20832,11682,13,9132]"
155,"[4983,416,2368,12,10608,8560,7686,884,355,1215,33819,290,7488,278,11102,743,779,14746,393,2824,1321,618,345,3187,511,5313,2524,13,198,198,1135,2824,1321,618,345,3187,674,2524,198,198,5122,3052,3544,366,27916,444,526,317,366,44453]"
109,"[1854,284,466,523,11,7603,534,2551,416,198,1635,34817,262,8617,2029,290,6330,606,351,262,4003,290,584,198,1635,8617,2672,416,262,17370,6489,13789,13,198,9466,198,198,2,361,358,891,11593,33,7397,44,62,3843,45484,62,39]"
277,"[717,796,2081,11,318,23850,796,2081,26,198,220,2723,13,12957,15732,796,657,26,198,220,611,357,10459,13,9288,7,15699,6601,58,9630,532,352,60,4008,1391,198,220,220,220,717,796,3991,26,198,220,1782,2073,611,22759,23144]"
160,"[220,220,220,220,220,220,2361,198,220,220,220,220,220,2361,198,220,220,220,8964,198,220,220,220,366,10459,1298,685,198,220,220,220,220,220,366,1174,59,77,1600,198,220,220,220,220,220,366,4798,7,19849,19415,77]"
177,"[33079,48933,13,220,4091,262,198,1635,22961,3611,5094,13789,329,517,3307,13,198,1635,198,1635,921,815,423,2722,257,4866,286,262,22961,3611,5094,36401,198,1635,13789,1863,351,14432,35,11601,6489,44,13,220,1002,407,11,766,1279,4023]"
215,"[1565,5603,25382,393,376,46144,7473,317,16652,2149,37232,33079,48933,13,220,4091,262,198,1635,220,220,220,220,220,22961,3611,5094,13789,329,517,3307,13,198,1635,220,220,220,220,220,220,20368,32284,198,9466,198,198,15211,198,220,220]"
314,"[198,9858,10979,220,318,7520,6338,13,220,1002,345,4601,284,779,428,3788,11,198,9858,10979,220,3387,1100,262,1708,1321,290,7773,1100,262,198,9858,10979,220,2846,290,3403,286,262,22961,3611,5094,13789,357,38,6489,737,198,9858,10979]"
722,"[21560,466,5431,5235,481,7716,257,10314,201,198,2,900,2393,287,262,11532,5072,8619,11,41497,416,1111,262,1438,286,3188,201,198,2,290,262,2196,1271,13,201,198,201,198,35353,1137,6158,62,38715,28480,220,220,220,220,220,220]"
40,"[265,2981,16756,1,290,366,31056,265,2981,16756,1,389,27346,286,6295,265,2981,11,3457,13,628,220,220,220,10528,287,428,4381,19300,281,2897,284,3677,393,47770,286,281,2897,284,3677,393,257,47770,286,281,2897,284,2822,597,286]"
34,"[901,87,13,785,14,375,2238,14,660,4105,14,39226,3559,14,6513,14,19415,77,1,198,1,16,13,16,59,77,1,198,1,59,77,1,198,1,16,13,17,59,77,1,198,1,6747,2177,13,59,77,1,198,1]"
217,"[785,14,10827,15653,1174,198,198,1174,37,12115,1174,198,198,1174,37,12115,16289,12011,5161,1174,198,198,1174,17947,54,13,3185,1677,13252,2885,30733,3539,13,9858,1174,198,1174,464,6705,286,4946,5567,6343,1174,198,198,464,4946,5567,6343]"
27,"[2606,7250,3843,15940,389,973,284,1630,262,4277,4069,286,262,10314,220,198,2,17593,13,1119,389,2116,12,1069,11578,2870,13,198,198,10725,62,2606,7250,3843,220,220,220,220,220,220,220,220,220,220,220,220,796,764,198,10725]"
315,"[14,7959,34242,14,2436,672,14,85,16,13,1954,14,8019,14,7959,34242,14,27530,13,9078,2,43,1157,2624,7879,2496,17553,62,27190,7879,59,84,11245,68,1456,59,84,11245,66,14,64,59,84,11245,68,329,262,6770,286,262]"
275,"[4541,14,4692,1003,13,393,198,220,220,220,3740,1378,793,13,273,6008,13,785,14,677,4541,14,8610,19260,10,38,6489,62,16,62,16,13,6494,198,220,220,220,393,38559,24290,13,14116,379,262,1353,1241,286,597,2723,5509]"
242,"[14134,11907,357,428,28100,1713,11,7159,8053,8,628,220,220,220,26894,198,220,220,220,767,13,3914,1255,796,17301,13,13345,7,5661,28100,1713,11,7159,8053,8,198,220,220,220,26894,198,198,6329,16208,198,198,2618,25,1391,7753]"
767,"[1507,471,13,50,13,807,1983,11,807,2718,11,18693,311,13,43166,13,2242,4089,11,198,220,220,220,220,220,17501,406,13,1717,13,362,67,807,1270,11,807,2670,357,22288,737,198,200,220,220,220,220,220,220,220,220]"
771,"[327,16315,13,15,11,2079,13,22,15136,13,23,11,4531,13,21,13108,13,18,11,4531,13,21,327,12762,13,19,11,2079,13,22,13108,13,19,11,4531,13,21,18112,13,23,11,4531,13,21,327,11623,13,24,11,5607]"
808,"[198,13,7879,770,3788,290,262,19249,5696,389,925,1695,416,262,198,13,7879,2029,6634,4003,290,743,407,307,31759,393,9387,287,597,198,13,7879,1296,11,2035,287,2187,393,287,636,11,1231,2176,3161,4003,11,1231,198,13,7879]"
187,"[25,366,6888,12,12984,12,2327,4304,1495,940,3553,1495,2078,3510,1600,198,220,220,220,220,220,220,220,220,220,220,220,220,220,7139,62,7700,62,5715,62,5643,25,2081,198,220,220,220,220,220,220,220,220,14980,198,220]"
94,"[4528,6927,64,13291,2625,62,9630,44807,6494,5320,15732,3556,64,12240,4528,6927,4528,6927,64,13291,2625,62,1136,62,46981,62,27427,596,13,6494,5320,20570,31026,3556,64,12240,4528,12240,377,6927,71,16,4686,2625,3642,2455,669,5320,37146,669]"
863,"[5081,287,198,1635,428,2665,389,7520,13,198,1635,198,1635,770,2393,318,636,286,4946,42,382,532,383,8090,6127,329,2279,345,766,198,1635,618,345,779,674,2438,13,198,1635,198,1635,3467,22163,4766,198,1635,198,1635,15069,357]"
294,"[220,220,220,220,779,11,2897,284,3677,11,3677,11,1330,11,290,4306,4351,428,3788,198,1635,220,220,220,220,220,220,284,345,11,2426,284,685,8201,262,2489,284,534,898,3186,4357,198,1635,220,220,220,220,220,220,262]"
923,"[220,2312,4028,389,201,198,1676,44139,416,1099,611,345,466,407,2453,428,13789,13,220,8447,11,416,201,198,4666,4035,393,25950,262,6118,357,273,597,670,1912,1939,262,6118,201,198,270,944,828,345,7603,534,13427,286,428,6774]"
252,"[434,198,198,19453,8143,198,198,41183,198,198,37,14149,198,198,28848,198,198,18081,6651,198,198,1359,84,3609,198,198,20376,3874,198,198,24274,198,198,16966,198,198,13152,1222,7283,198,198,15979,306,21853,198,198,8291,634,198,198]"
292,"[220,220,220,220,284,262,1171,7386,416,262,6634,4870,11,2035,878,393,198,1635,220,220,220,220,220,220,706,16727,262,832,262,779,286,428,3788,198,1635,220,220,220,220,220,220,2196,13,198,1635,198,1635,220,220,220]"
953,"[428,48082,48728,20180,796,720,10786,2,48728,12,30854,11537,198,220,220,220,428,13,48728,20180,796,428,48082,2618,58,15,7131,15,60,198,220,220,220,428,13,48728,20180,13,25471,10786,2502,11125,3256,705,23736,11537,198,220,220,220]"
85,"[422,262,9518,4237,13,220,770,198,1635,220,220,220,2723,2438,815,307,5716,355,33696,3788,290,1276,307,198,1635,220,220,220,11971,355,257,2187,739,5035,2846,13,198,1635,198,1635,220,1635,2297,396,2455,507,287,13934,1296,1276]"
63,"[220,220,220,428,3788,287,257,1720,11,281,48182,287,262,1720,198,220,220,220,220,220,10314,561,307,16373,475,318,407,2672,13,198,220,220,362,13,978,4400,2723,6300,1276,307,30723,7498,355,884,2124,290,198,220,220,220]"
927,"[338,1479,481,318,7520,2810,691,326,262,1708,3403,198,220,389,1138,25,628,220,220,220,1635,220,220,220,220,352,13,220,366,7738,396,2455,507,286,2723,2438,1276,12377,262,2029,6634,198,220,220,220,220,220,220,220,220]"
73,"[47466,3180,36592,2389,1961,11050,3336,44746,7559,1921,3180,7061,5357,15529,7788,32761,6375,198,220,220,8959,49094,34764,11015,11,47783,2751,11,21728,5626,40880,5390,11,3336,8959,49094,34764,11015,198,220,13444,286,34482,3398,1565,5603,25382,5357,376,46144]"
230,"[9795,5390,12680,47466,47783,2751,11096,8959,49094,34764,11015,3963,198,220,220,34482,3398,1565,5603,25382,5357,376,46144,13,3268,8005,49261,50163,3336,44746,9348,43031,19146,7473,198,220,26951,3963,15529,38846,11,3268,17931,23988,6375,7102,5188,10917,3525,12576]"
22,"[6907,11,357,17,8,262,198,220,220,220,220,220,9262,286,262,8507,286,262,2318,355,257,2187,11,357,18,8,262,4800,286,198,220,220,220,220,220,262,1171,11,357,19,8,262,9408,286,262,4404,3907,415,26453,11]"
19,"[1,43225,2625,40164,1,1869,1886,2625,25101,1,43225,24539,2625,940,1,9578,5497,298,2625,15,13,405,1,6498,5497,298,2625,22,13,1120,1,4687,8421,2625,15,1,4687,3260,2625,15,1,1338,4092,2625,16,1,50181,3791,12235,2625]"
840,"[220,2438,25,198,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,6764,25,383,14626,3722,2438,852,4504,422,257,4388,2581,13,383,198,220,220,220,220,220,220,220,220,220,220,220,220]"
987,"[796,5464,13,1136,4653,1564,17257,9783,198,220,220,220,220,220,220,220,220,220,220,220,1401,6163,796,6246,40744,13,19796,8206,7,49283,13,9688,13,808,11,6356,13,9688,13,28665,1776,198,220,220,220,220,220,220,220,220]"
273,"[17174,17174,8412,198,26,9,198,26,9,383,10154,286,428,2393,389,2426,284,262,2846,286,262,347,10305,362,358,1225,77,26,220,198,26,9,5964,318,29376,7520,2810,326,428,5964,857,407,220,198,26,9,8749,345,284,779]"
778,"[18,35,48,36,2749,86,52,2390,39,87,34,89,32,47858,70,27159,198,4339,56,5603,74,67,15972,48,2032,34,48,35755,53,48,48,41957,37882,48,54,41,86,56,51,6369,10744,19,9273,16,8924,1925,44,16309,54,1120]"
299,"[62,8800,6404,62,31534,13,1939,198,11187,62,3672,197,21604,197,9237,62,4906,197,10697,62,312,197,12915,62,6404,62,1930,197,12360,198,9866,12,8800,13,2388,486,197,2,197,20746,197,2,197,2,197,1904,4600,9288,30691,62]"
578,"[220,220,220,220,220,475,42881,15529,34764,56,26,1231,772,262,17142,18215,286,198,1635,220,220,220,220,220,34482,3398,1565,5603,25382,393,376,46144,7473,317,16652,2149,37232,33079,48933,13,220,4091,262,198,1635,220,17859,31391,62,43085]"
723,"[220,796,8005,201,198,201,198,2,383,24700,1137,6158,62,43,15567,52,11879,7621,460,307,973,284,11986,8950,393,7652,326,201,198,2,389,4855,287,428,3188,13,317,4277,3303,318,7368,201,198,2,287,262,24700,1137,6158,62]"
877,"[7,3829,828,257,198,198,13,5239,31,22,3064,198,75,17077,306,62,65,25,198,198,13,5239,31,22,2167,198,197,335,257,11,4101,198,197,335,7,3829,828,257,198,197,87,273,257,11,257,198,197,335,487,7]"
197,"[29,198,197,56,77,33,11400,55,45,15,12740,35,34970,48,2389,4339,7340,10913,57,56,48,2625,70,3838,10,56,77,33,11400,55,45,15,12740,35,52,3838,48,6242,55,306,26314,77,33,11400,55,45,15,12740,35,3838]"
166,"[19796,1220,14629,14,12001,14,805,14,805,16,930,532,4906,277,532,18558,29568,805,62,12564,5777,10426,8,532,4798,15,930,2124,22046,532,15,13422,2124,69,532,26,220,197,15883,2721,26,220,197,19796,1220,14629,14,12001,14,805]"
238,"[198,198,2,13086,412,10943,4535,33,9863,1961,220,220,16003,220,11900,19940,36123,1908,281,11491,2493,1271,9466,198,2,13086,412,11929,50,11290,220,220,220,220,220,220,9796,220,11900,26003,8333,9167,17802,9466,198,2,13086,17160,21358,220]"
613,"[29296,3398,1565,5603,25382,393,376,46144,7473,317,16652,2149,37232,33079,48933,13,4091,262,198,16630,52,3611,5094,13789,329,517,3307,17745,198,198,1639,815,423,2722,257,4866,286,262,22961,3611,5094,13789,198,24176,351,428,1430,13,1002,407]"
917,"[284,345,329,12616,11,1390,1231,17385,284,198,1092,12616,422,262,779,286,393,16612,284,779,428,304,5239,198,273,597,6903,15370,13,198,1639,743,407,4866,11,13096,11,22919,11,393,14983,428,304,5239,198,273,597,6903,15370,2845]"
653,"[198,197,25664,1635,22556,62,15414,62,7753,26,628,197,10641,1635,22556,62,354,62,29325,26,197,197,15211,5128,11876,357,1640,2060,12,22252,4235,8,9466,628,197,15211,1318,318,3221,691,530,900,286,2585,284,923,351,11,198,197]"
